alfa-romeo;147 (43);none
mazda;CX-30 (210);none
mazda;CX-5 (779);none
mazda;CX-60 (141);none
mazda;CX-7 (69);none
mazda;CX-9 (46);none
mazda;MX-30 (92);none
mazda;MX-5 (92);none
mercedes-benz;AMG GT (123);none
mercedes-benz;Citan (61);none
mercedes-benz;CL (126);C140 (1992-1998) (14)
mercedes-benz;CL (126);C215 (1999-2006) (36)
mercedes-benz;CL (126);C216 (2006-2013) (72)
mercedes-benz;CLA (835);none
mercedes-benz;CLE (43);none
mercedes-benz;CLK (144);none
mercedes-benz;CLS (391);none
mercedes-benz;EQA (82);none
mercedes-benz;EQB (74);none
mercedes-benz;EQC (53);none
mercedes-benz;EQE (201);none
mercedes-benz;EQS (187);none
mercedes-benz;EQV (47);none
mercedes-benz;GL (145);none
mercedes-benz;GLA (426);none
mercedes-benz;GLB (200);none
mercedes-benz;GLC (866);none
mercedes-benz;GLE (646);none
mercedes-benz;GLK (106);none
mercedes-benz;GLS (181);none
mercedes-benz;Klasa A (1327);none
mercedes-benz;Klasa B (631);none
mercedes-benz;Klasa C (2140);none
mercedes-benz;Klasa E (2027);none
mercedes-benz;Klasa G (220);none
mercedes-benz;Klasa R (45);none
mercedes-benz;Klasa S (1039);none
mercedes-benz;Klasa T (27);none
mercedes-benz;Klasa V (392);none
mercedes-benz;Klasa X (26);none
mercedes-benz;ML (327);none
mercedes-benz;SL (286);none
mercedes-benz;SLK (57);none
mercedes-benz;Sprinter (104);I (1995-2000) (5)
mercedes-benz;Sprinter (104);II (2000-2006) (11)
mercedes-benz;Sprinter (104);III (2006-) (85)
mercedes-benz;Viano (78);none
mercedes-benz;Vito (287);W447 (2014-) (191)
mercedes-benz;Vito (287);W638 (1996-2003) (6)
mercedes-benz;Vito (287);W639 (2003-2014) (85)
mercedes-benz;W123 (40);none
mercedes-benz;W124 (100);none
mercedes-benz;W201 (190) (46);none
mini;Clubman (151);none
mini;Cooper (443);none
mini;Cooper S (247);none
mini;Countryman (474);none
mini;John Cooper Works (99);none
mini;ONE (234);none
mitsubishi;ASX (608);none
mitsubishi;Eclipse Cross (149);none
mitsubishi;Grandis (22);none
mitsubishi;L200 (76);none
mitsubishi;Lancer (169);II (1979-1983) (0)
mitsubishi;Lancer (169);III (1983-1988) (0)
mitsubishi;Lancer (169);IV (1985-1992) (1)
mitsubishi;Lancer (169);IX (2007-2016) (118)
mitsubishi;Lancer (169);V (1988-1994) (1)
mitsubishi;Lancer (169);VI (1992-1996) (0)
mitsubishi;Lancer (169);VII (1995-2000) (0)
mitsubishi;Lancer (169);VIII (2003-2008) (42)
mitsubishi;Outlander (404);I (2001-2006) (30)
mitsubishi;Outlander (404);II (2006-2013) (120)
mitsubishi;Outlander (404);III (2012-) (241)
mitsubishi;Pajero (100);I (1982-1990) (5)
mitsubishi;Pajero (100);II (1990-2000) (14)
mitsubishi;Pajero (100);III (2000-2006) (35)
mitsubishi;Pajero (100);IV (2007-) (47)
mitsubishi;Space Star (209);I (1998-2005) (11)
mitsubishi;Space Star (209);II (2012-) (198)
nissan;370 Z (29);none
nissan;Almera (40);N15 (1995-2000) (2)
nissan;Almera (40);N16 (2000-2006) (37)
nissan;Ariya (26);none
nissan;Juke (737);I (2010-2019) (550)
nissan;Juke (737);II (2019-) (1000)
nissan;Leaf (233);none
nissan;Micra (437);K10 (1982-1992) (0)
nissan;Micra (437);K11 (1992-2003) (11)
nissan;Micra (437);K12 (2003-2010) (118)
nissan;Micra (437);K13 (2010-2016) (195)
nissan;Micra (437);K14 (2017-) (105)
nissan;Murano (42);Z50 (2003-2008) (12)
nissan;Murano (42);Z51 (2008-2014) (15)
nissan;Murano (42);Z52 (2015-) (15)
nissan;Navara (90);none
nissan;Note (260);I (2005-2013) (185)
nissan;Note (260);II (2013-) (77)
nissan;NV200 (34);none
nissan;Pathfinder (29);none
nissan;Patrol (102);GR I Y60 (1987-1997) (25)
nissan;Patrol (102);GR II Y61 (1997-) (65)
nissan;Patrol (102);Inny (8)
nissan;Primastar (28);none
nissan;Primera (39);P10/W10 (1990-1998) (0)
nissan;Primera (39);P11 (1996-2002) (6)
nissan;Primera (39);P12 (2001-2007) (33)
nissan;Pulsar (59);none
nissan;Qashqai (2402);I (2007-2013) (848)
nissan;Qashqai (2402);II (2013-2021) (1105)
nissan;Qashqai (2402);III (2021-) (430)
nissan;Qashqai+2 (193);none
nissan;Terrano (23);I (1987-1995) (1)
nissan;Terrano (23);II (1995-) (20)
nissan;Tiida (25);none
nissan;Townstar (36);none
nissan;X-Trail (523);I (2001-2007) (37)
nissan;X-Trail (523);II (2007-2014) (51)
nissan;X-Trail (523);III (2014-) (434)
opel;Adam (133);none
opel;Agila (67);A (2000-2007) (11)
opel;Agila (67);B (2008-2014) (54)
opel;Antara (147);none
opel;Astra (4901);F (1991-2002) (24)
opel;Astra (4901);G (1998-2009) (160)
opel;Astra (4901);H (2004-2014) (1042)
opel;Astra (4901);J (2009-2019) (1882)
opel;Astra (4901);K (2015-2021) (1425)
opel;Astra (4901);L (2021-) (330)
opel;Combo (226);B (1994-2000) (0)
opel;Combo (226);C (2001-2011) (38)
opel;Combo (226);D (2011-2018) (69)
opel;Combo (226);E (2018-) (112)
opel;Corsa (1935);A (1982-1993) (1)
opel;Corsa (1935);B (1993-2000) (14)
opel;Corsa (1935);C (2000-2006) (153)
opel;Corsa (1935);D (2006-2014) (932)
opel;Corsa (1935);E (2014-2019) (403)
opel;Corsa (1935);F (2019-) (400)
opel;Crossland (126);none
opel;Crossland X (261);none
opel;Frontera (25);A (1992-1998) (7)
opel;Frontera (25);B (1998-2004) (16)
opel;Grandland (181);none
opel;Grandland X (284);none
opel;GT (25);none
opel;Insignia (2556);A (2008-2017) (1701)
opel;Insignia (2556);B (2017-) (817)
opel;Karl (35);none
opel;Meriva (982);I (2002-2010) (362)
opel;Meriva (982);II (2010-) (596)
opel;Mokka (1297);none
opel;Signum (75);none
opel;Vectra (321);A (1988-1995) (1)
opel;Vectra (321);B (1995-2002) (15)
opel;Vectra (321);C (2002-2008) (301)
opel;Vivaro (366);I (2001-2014) (167)
opel;Vivaro (366);II (2014-2019) (164)
opel;Vivaro (366);III (2019-) (25)
opel;Zafira (1007);A (1999-2005) (59)
opel;Zafira (1007);B (2005-2014) (466)
opel;Zafira (1007);C (2011-2019) (471)
opel;Zafira (1007);D (2019-) (4)
peugeot;1007 (24);none
peugeot;107 (89);none
peugeot;108 (67);none
peugeot;2008 (937);I (2013-2019) (587)
peugeot;2008 (937);II (2019-) (1000)
peugeot;206 (114);none
peugeot;206 CC (30);none
peugeot;206 plus (40);none
peugeot;207 (464);none
peugeot;207 CC (25);none
peugeot;208 (956);I (2012-2019) (574)
peugeot;208 (956);II (2019-) (1000)
peugeot;3008 (1227);I (2009-2016) (510)
peugeot;3008 (1227);II (2016-) (711)
peugeot;301 (60);none
peugeot;307 (191);I (2001-2005) (81)
peugeot;307 (191);II (2005-) (108)
peugeot;307 CC (35);none
peugeot;308 (1692);P5 (2021-) (173)
peugeot;308 (1692);T7 (2008-2013) (379)
peugeot;308 (1692);T9 (2014-2021) (1124)
peugeot;308 CC (21);none
peugeot;407 (206);none
peugeot;408 (51);none
peugeot;5008 (593);I (2009-2017) (637)
peugeot;5008 (593);II (2017-) (288)
peugeot;508 (1083);I (2010-2018) (668)
peugeot;508 (1083);II (2018-) (613)
peugeot;807 (45);none
peugeot;Boxer (47);none
peugeot;Expert (84);none
peugeot;Partner (396);I (1996-2011) (49)
peugeot;Partner (396);II (2008-2019) (325)
peugeot;Partner (396);III (2019-) (9)
peugeot;RCZ (29);none
peugeot;Rifter (132);none
peugeot;Traveller (24);none
porsche;718 Boxster (41);none
porsche;718 Cayman (50);none
porsche;911 (408);930 (1983-1990) (17)
porsche;911 (408);964 (1989-1994) (9)
porsche;911 (408);991 (2011-2018) (86)
porsche;911 (408);992 (2019-) (198)
porsche;911 (408);993 (1993-1997) (8)
porsche;911 (408);996 (1997-2004) (47)
porsche;911 (408);997 (2005-2011) (44)
porsche;Boxster (22);none
porsche;Cayenne (569);I (2002-2010) (71)
porsche;Cayenne (569);II (2010-) (227)
porsche;Cayenne (569);III (2017-) (257)
porsche;Macan (391);none
porsche;Panamera (312);none
porsche;Taycan (116);none
ram;1500 (160);none
renault;4 (26);none
renault;5 (241);I (2005-2010) (153)
renault;5 (241);II (2010-) (80)
renault;Arkana (248);none
renault;Austral (122);none
renault;Captur (819);I (2013-2019) (553)
renault;Captur (819);II (2019-) (256)
renault;Clio (1748);I (1990-1998) (6)
renault;Clio (1748);II (1998-2012) (111)
renault;Clio (1748);III (2005-2012) (354)
renault;Clio (1748);IV (2012-2018) (806)
renault;Clio (1748);V (2019-) (455)
renault;Coupe (40);none
renault;Espace (344);I (1984-1991) (0)
renault;Espace (344);II (1991-1996) (0)
renault;Espace (344);III (1997-2003) (8)
renault;Espace (344);IV (2003-2014) (149)
renault;Espace (344);V (2015-2023) (185)
renault;Espace (344);VI (2023-) (1)
renault;Fluence (54);none
renault;Grand Espace (94);none
renault;Grand Scenic (379);I (2003-2009) (58)
renault;Grand Scenic (379);II (2009-2016) (210)
renault;Grand Scenic (379);III (2016-2021) (108)
renault;Kadjar (553);none
renault;Kangoo (291);I (1997-2007) (67)
renault;Kangoo (291);II (2007-2021) (156)
renault;Kangoo (291);III (2021-) (70)
renault;Koleos (281);I (2006-2016) (130)
renault;Koleos (281);II (2016-) (820)
renault;Laguna (525);I (1993-2001) (3)
renault;Laguna (525);II (2001-2007) (108)
renault;Laguna (525);III (2007-) (406)
renault;Master (62);II (1998-2003) (0)
renault;Master (62);III (2003-2010) (9)
renault;Master (62);IV (2010-) (52)
renault;Megane (2101);I (1996-2002) (20)
renault;Megane (2101);II (2002-2008) (230)
renault;Megane (2101);III (2008-2016) (889)
renault;Megane (2101);IV (2016-) (927)
renault;Modus (172);none
renault;Scenic (880);I (1997-2003) (23)
renault;Scenic (880);II (2003-2009) (229)
renault;Scenic (880);III (2009-2016) (463)
renault;Scenic (880);IV (2016-) (151)
renault;Talisman (323);none
renault;Thalia (35);none
renault;Trafic (544);I (1981-2000) (2)
renault;Trafic (544);II (2001-2014) (194)
renault;Trafic (544);III (2014-) (341)
renault;Twingo (194);I (1993-2007) (13)
renault;Twingo (194);II (2007-2014) (90)
renault;Twingo (194);III (2014-) (82)
renault;Zoe (117);none
saab;9-3 (149);I (1998-2002) (14)
saab;9-3 (149);II (2003-2011) (131)
saab;900 (25);none
seat;Alhambra (207);I (1996-2010) (51)
seat;Alhambra (207);II (2010-) (153)
seat;Altea (150);none
seat;Altea XL (179);none
seat;Arona (368);none
seat;Ateca (546);none
seat;Cordoba (30);I (1993-1999) (3)
seat;Cordoba (30);I FL (1999-2002) (10)
seat;Cordoba (30);II (2002-2010) (16)
seat;Exeo (122);none
seat;Ibiza (916);I (1985-1993) (1)
seat;Ibiza (916);II (1993-1999) (2)
seat;Ibiza (916);II FL (1999-2002) (11)
seat;Ibiza (916);III (2002-2008) (140)
seat;Ibiza (916);IV (2008-2017) (604)
seat;Ibiza (916);V (2017-) (143)
seat;Leon (1724);I (1999-2005) (84)
seat;Leon (1724);II (2005-2012) (388)
seat;Leon (1724);III (2012-) (843)
seat;Leon (1724);IV (2020 - ) (260)
seat;Mii (53);none
seat;Tarraco (89);none
seat;Toledo (93);I (1991-1999) (0)
seat;Toledo (93);II (1999-2004) (28)
seat;Toledo (93);III (2004-2009) (29)
seat;Toledo (93);IV (2012-2018) (38)
skoda;Citigo (202);none
skoda;Enyaq (82);none
skoda;Fabia (1693);I (1999-2008) (181)
skoda;Fabia (1693);II (2007-2014) (535)
skoda;Fabia (1693);III (2014-2021) (806)
skoda;Fabia (1693);IV (2021-) (156)
skoda;Kamiq (452);none
skoda;Karoq (458);none
skoda;Kodiaq (621);none
skoda;Octavia (3524);I (1996-2011) (138)
skoda;Octavia (3524);II (2004-2013) (768)
skoda;Octavia (3524);III (2013-) (1851)
skoda;Octavia (3524);IV (2020-) (730)
skoda;RAPID (432);none
skoda;Roomster (217);none
skoda;Scala (330);none
skoda;Superb (1977);I (2001-2008) (55)
skoda;Superb (1977);II (2008-2018) (427)
skoda;Superb (1977);III (2015-) (1475)
skoda;Yeti (188);none
smart;Forfour (87);I (2004-2006) (40)
smart;Forfour (87);II (2014-) (45)
smart;Fortwo (124);I (1998-2007) (35)
smart;Fortwo (124);II (2007-2013) (47)
smart;Fortwo (124);III (2014-) (37)
smart;Roomster (217);none
ssangyong;Korando (123);none
ssangyong;Musso (57);none
ssangyong;REXTON (42);none
ssangyong;Tivoli (86);none
ssangyong;Tivoli Grand (27);none
ssangyong;Torres (84);none
subaru;BRZ (21);none
subaru;Forester (347);I (1997-2002) (13)
subaru;Forester (347);II (2002-2008) (67)
subaru;Forester (347);III (2008-2012) (84)
subaru;Forester (347);IV (2013-) (113)
subaru;Forester (347);V (2019 - ) (60)
subaru;Impreza (137);GC (1992-2001) (19)
subaru;Impreza (137);GD (2001-2007) (46)
subaru;Impreza (137);GH (2007-) (72)
subaru;Legacy (92);I (1989-1994) (2)
subaru;Legacy (92);II (1994-1999) (1)
subaru;Legacy (92);III (1998-2003) (5)
subaru;Legacy (92);IV (2003-2009) (42)
subaru;Legacy (92);V (2009-2014) (31)
subaru;Legacy (92);VI (2014-) (9)
subaru;Outback (156);I (1995-1999) (0)
subaru;Outback (156);II (2000-2004) (4)
subaru;Outback (156);III (2005-2009) (17)
subaru;Outback (156);IV (2009-2015) (31)
subaru;Outback (156);V (2015-) (51)
subaru;Outback (156);VI (2020-) (48)
subaru;WRX (40);none
subaru;XV (115);none
suzuki;Alto (35);none
suzuki;Baleno (69);none
suzuki;Grand Vitara (348);I (1998-2005) (83)
suzuki;Grand Vitara (348);II (2005-2014) (250)
suzuki;Ignis (104);none
suzuki;Jimny (214);none
suzuki;Splash (44);none
suzuki;Swace (66);none
suzuki;Swift (623);I (1983-1989) (0)
suzuki;Swift (623);II (1989-1996) (1)
suzuki;Swift (623);III (1996-2004) (2)
suzuki;Swift (623);IV (2004-2010) (234)
suzuki;Swift (623);V (2010-2017) (167)
suzuki;Swift (623);VI (2017-) (217)
suzuki;SX4 (332);I (2006-2013) (295)
suzuki;SX4 (332);II (2013-) (38)
suzuki;SX4 S-Cross (346);none
suzuki;Vitara (499);I (1988-1999) (33)
suzuki;Vitara (499);II (1998-2005) (12)
suzuki;Vitara (499);II (2015-2019) (184)
suzuki;Vitara (499);III (2019-) (258)
tesla;Model 3 (142);none
tesla;Model S (128);none
tesla;Model X (48);none
tesla;Y (54);none
toyota;Auris (1172);I (2006-2012) (375)
toyota;Auris (1172);II (2012-) (778)
toyota;Avensis (1046);I (1997-2002) (15)
toyota;Avensis (1046);II (2003-2009) (263)
toyota;Avensis (1046);III (2009-) (745)
toyota;Aygo (468);I (2005-2014) (130)
toyota;Aygo (468);II (2014-) (332)
toyota;Aygo X (39);none
toyota;bZ4X (30);none
toyota;C-HR (972);none
toyota;Camry (403);none
toyota;Celica (25);none
toyota;Corolla (2394);E8 i starsze (-1987) (0)
toyota;Corolla (2394);Seria E10 (1992-1997) (3)
toyota;Corolla (2394);Seria E11 (1997-2002) (14)
toyota;Corolla (2394);Seria E12 (2001-2007) (110)
toyota;Corolla (2394);Seria E15 (2007-2013) (72)
toyota;Corolla (2394);Seria E16 (2012-2019) (276)
toyota;Corolla (2394);Seria E21 (2019-) (1904)
toyota;Corolla (2394);Seria E9 (1987-1992) (4)
toyota;Corolla Cross (72);none
toyota;Corolla Verso (154);none
toyota;Highlander (106);none
toyota;Hilux (201);none
toyota;Land Cruiser (236);none
toyota;Prius (291);I (1997-2003) (1)
toyota;Prius (291);II (2000 - 2003) (1)
toyota;Prius (291);II (2003-2009) (61)
toyota;Prius (291);III (2009-2015) (143)
toyota;Prius (291);IV (2015-2023) (78)
toyota;Prius (291);V (2023-) (2)
toyota;Prius+ (65);none
toyota;ProAce (79);none
toyota;Proace City Verso (138);none
toyota;Proace Verso (116);none
toyota;RAV4 (1333);I (1994-2000) (25)
toyota;RAV4 (1333);II (2000-2005) (146)
toyota;RAV4 (1333);III (2006-2012) (173)
toyota;RAV4 (1333);IV (2012-2018) (379)
toyota;RAV4 (1333);V (2018-) (591)
toyota;Sienna (56);none
toyota;Tundra (33);none
toyota;Urban Cruiser (26);none
toyota;Verso (271);none
toyota;Verso S (36);none
toyota;Yaris (1981);I (1999-2005) (97)
toyota;Yaris (1981);II (2005-2011) (438)
toyota;Yaris (1981);III (2011-2019) (979)
toyota;Yaris (1981);IV (2020-) (1033)
toyota;Yaris Cross (171);none
volkswagen;Amarok (161);none
volkswagen;Arteon (621);none
volkswagen;Atlas (21);none
volkswagen;Beetle (92);none
volkswagen;Bora (40);none
volkswagen;Caddy (684);I (1983-1993) (0)
volkswagen;Caddy (684);II (1995-2003) (3)
volkswagen;Caddy (684);III (2004-2015) (346)
volkswagen;Caddy (684);IV (2015-2020) (249)
volkswagen;Caddy (684);V (2020-) (83)
volkswagen;California (144);none
volkswagen;Caravelle (195);none
volkswagen;CC (134);none
volkswagen;Crafter (73);none
volkswagen;Eos (32);none
volkswagen;Fox (55);none
volkswagen;Garbus (29);none
volkswagen;Golf (3652);I (1974-1983) (12)
volkswagen;Golf (3652);II (1983-1992) (23)
volkswagen;Golf (3652);III (1991-1998) (35)
volkswagen;Golf (3652);IV (1997-2006) (217)
volkswagen;Golf (3652);V (2003-2009) (574)
volkswagen;Golf (3652);VI (2008-2013) (773)
volkswagen;Golf (3652);VII (2012-2020) (1640)
volkswagen;Golf (3652);VIII (2020-) (340)
volkswagen;Golf Plus (431);I (2004-2008) (179)
volkswagen;Golf Plus (431);II (2008-2012) (239)
volkswagen;Golf Sportsvan (148);none
volkswagen;ID.3 (63);none
volkswagen;ID.4 (28);none
volkswagen;ID.5 (23);none
volkswagen;ID.Buzz (158);none
volkswagen;Jetta (223);A1 (1980-1984) (1)
volkswagen;Jetta (223);A2 (1984-1992) (6)
volkswagen;Jetta (223);A5 (2005-2010) (71)
volkswagen;Jetta (223);A6 (2010-2018) (133)
volkswagen;Jetta (223);A7 (2018-) (10)
volkswagen;Lupo (28);none
volkswagen;Multivan (373);none
volkswagen;New Beetle (96);none
volkswagen;Passat (3211);B1 (1973-1981) (0)
volkswagen;Passat (3211);B2 (1981-1987) (4)
volkswagen;Passat (3211);B3 (1988-1993) (8)
volkswagen;Passat (3211);B4 (1993-1997) (5)
volkswagen;Passat (3211);B5 (1996-2000) (50)
volkswagen;Passat (3211);B5 FL (2000-2005) (194)
volkswagen;Passat (3211);B6 (2005-2010) (478)
volkswagen;Passat (3211);B7 (2010-2014) (558)
volkswagen;Passat (3211);B8 (2014-2023) (1882)
volkswagen;Passat (3211);B9 (2023-) (2)
volkswagen;Passat CC (108);none
volkswagen;Phaeton (44);none
volkswagen;Polo (1232);I (1975-1981) (0)
volkswagen;Polo (1232);II (1981-1994) (9)
volkswagen;Polo (1232);III (1994-2001) (40)
volkswagen;Polo (1232);IV (2001-2009) (394)
volkswagen;Polo (1232);V (2009-2017) (556)
volkswagen;Polo (1232);VI (2017-) (210)
volkswagen;Scirocco (120);none
volkswagen;Sharan (341);I (1995-2010) (128)
volkswagen;Sharan (341);II (2010-) (207)
volkswagen;T-Cross (230);none
volkswagen;T-Roc (738);none
volkswagen;Taigo (264);none
volkswagen;Tiguan (1575);I (2007-2016) (744)
volkswagen;Tiguan (1575);II (2016-) (808)
volkswagen;Tiguan Allspace (199);none
volkswagen;Touareg (318);I (2002-2010) (101)
volkswagen;Touareg (318);II (2010-) (93)
volkswagen;Touareg (318);III (2018-) (116)
volkswagen;Touran (1057);I (2003-2010) (357)
volkswagen;Touran (1057);II (2010-2015) (285)
volkswagen;Touran (1057);III (2015-) (395)
volkswagen;Transporter (346);T1 (5)
volkswagen;Transporter (346);T2 (7)
volkswagen;Transporter (346);T3 (6)
volkswagen;Transporter (346);T4 (56)
volkswagen;Transporter (346);T5 (163)
volkswagen;Transporter (346);T6 (94)
volkswagen;up! (262);none
volvo;C30 (172);none
volvo;C40 (46);none
volvo;C70 (31);none
volvo;EX30 (25);none
volvo;S40 (142);I (1995-2004) (12)
volvo;S40 (142);II (2004-2012) (131)
volvo;S60 (518);I (2000-2010) (123)
volvo;S60 (518);II (2010-) (230)
volvo;S60 (518);III (2018-) (159)
volvo;S80 (158);I (1998-2006) (29)
volvo;S80 (158);II (2006-) (124)
volvo;S90 (211);none
volvo;V40 (691);I (1995-2004) (26)
volvo;V40 (691);II (2012-) (653)
volvo;V50 (356);none
volvo;V60 (812);I (2011-2018) (620)
volvo;V60 (812);II (2018- ) (614)
volvo;V60 Cross Country (99);none
volvo;V70 (284);I (1997-2000) (9)
volvo;V70 (284);II (1999-2007) (78)
volvo;V70 (284);III (2007-) (190)
volvo;V90 (238);none
volvo;V90 Cross Country (154);none
volvo;XC 40 (482);none
volvo;XC 60 (1831);I (2008-2017) (718)
volvo;XC 60 (1831);II (2017-) (1811)
volvo;XC 70 (141);none
volvo;XC 90 (664);I (2002-2014) (116)
volvo;XC 90 (664);II (2014-) (531)
